epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_f1_weighted,train_f1_hc,train_f1_ad,train_auroc,train_auroc_macro,train_kappa,train_sensitivity_AD,train_specificity_AD,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_f1_weighted,val_f1_hc,val_f1_ad,val_auroc,val_auroc_macro,val_kappa,val_sensitivity_AD,val_specificity_AD
1,0.791729200827448,0.5387205387205387,0.5267565359477124,0.4450869416979202,0.4519943381995888,0.21714285714285714,0.6730310262529833,0.5098946986201888,0.5098946986201888,0.05477733639974913,0.9215686273907471,0.13194444443528164,0.6788322329521179,0.56,0.5416666666666666,0.4282744282744283,0.4392515592515593,0.15384615384615385,0.7027027027027027,0.9358974358974359,0.9358974358974359,0.08637873754152814,0.9999999992307692,0.08333333326388888
2,0.7697006464004517,0.6060606060606061,0.6226132024004365,0.5681476418318524,0.5616852047474057,0.44019138755980863,0.6961038961038961,0.8006001091107474,0.8006001091107474,0.23690625205876548,0.950354609861677,0.29487179485289283,0.6562492102384567,0.84,0.8365384615384616,0.8376623376623377,0.8384415584415583,0.8181818181818182,0.8571428571428571,0.9423076923076924,0.9423076923076924,0.6774193548387097,0.9230769223668639,0.749999999375
3,0.7234881096764615,0.7946127946127947,0.7937062937062938,0.794014985276227,0.7944259791951174,0.7829181494661922,0.805111821086262,0.8836163836163836,0.8836163836163836,0.5881470367591898,0.8181818181286894,0.7692307691769769,0.6132541447877884,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.9166666666666667,0.9166666666666667,0.6815286624203822,0.7692307686390532,0.9166666659027777
4,0.6729754319316462,0.8754208754208754,0.8692403200588614,0.8723589606588225,0.8746886784125584,0.892128279883382,0.852589641434263,0.9299641313344983,0.9299641313344983,0.7450762057206486,0.8167938930674202,0.9216867469324285,0.5580715090036392,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.8846153846153846,0.8846153846153846,0.6815286624203822,0.7692307686390532,0.9166666659027777
5,0.6138626148826197,0.8383838383838383,0.8234567901234567,0.8285879184301654,0.8323131274266327,0.8695652173913043,0.7876106194690266,0.9224279835390947,0.9224279835390947,0.6649746192893401,0.6592592592104252,0.9876543209266879,0.4901672378182411,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.8910256410256411,0.8910256410256411,0.6815286624203822,0.7692307686390532,0.9166666659027777
6,0.5615903962599603,0.8181818181818182,0.8161838161838162,0.8168843624406285,0.817455242966752,0.8322981366459627,0.8014705882352942,0.9159930978112796,0.9159930978112796,0.6345864661654135,0.7622377621844588,0.8701298700733682,0.4488910660147667,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.8910256410256411,0.8910256410256411,0.6815286624203822,0.7692307686390532,0.9166666659027777
7,0.5059861846660313,0.8013468013468014,0.8015146018501723,0.8009044118482497,0.8008728125983532,0.8102893890675241,0.7915194346289752,0.9348131688735716,0.9348131688735716,0.6028241800584782,0.7516778522985451,0.8513513512938276,0.41576069593429565,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.8910256410256411,0.8910256410256411,0.6815286624203822,0.7692307686390532,0.9166666659027777
8,0.39081521293050364,0.898989898989899,0.8949809056192035,0.8973975126669738,0.8980430746897813,0.8846153846153846,0.9101796407185628,0.9769958174213493,0.9769958174213493,0.7959323897210389,0.9743589742965154,0.8156028368215884,0.3972688540816307,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.9166666666666666,0.9166666666666666,0.6815286624203822,0.7692307686390532,0.9166666659027777
9,0.4092377330127515,0.8451178451178452,0.8504094631483167,0.8448205361199455,0.8444317474303844,0.8516129032258064,0.8380281690140845,0.9492038216560509,0.9492038216560509,0.6927816505509332,0.7579617833912126,0.9428571427897958,0.39404863119125366,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.9038461538461539,0.9038461538461539,0.6815286624203822,0.7692307686390532,0.9166666659027777
10,0.36357564165403966,0.8855218855218855,0.8873626373626373,0.8854894311893313,0.8854180316577124,0.8874172185430463,0.8835616438356164,0.9513441104350197,0.9513441104350197,0.7716417910447761,0.837662337607944,0.9370629369974082,0.3872089348733425,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.8846153846153846,0.8846153846153846,0.6815286624203822,0.7692307686390532,0.9166666659027777
