epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_f1_weighted,train_f1_hc,train_f1_ad,train_auroc,train_auroc_macro,train_kappa,train_sensitivity_AD,train_specificity_AD,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_f1_weighted,val_f1_hc,val_f1_ad,val_auroc,val_auroc_macro,val_kappa,val_sensitivity_AD,val_specificity_AD
1,0.7974758697183508,0.44107744107744107,0.4417966624342463,0.4147435897435897,0.4143255921033699,0.5388888888888889,0.2905982905982906,0.33343914384182843,0.33343914384182843,-0.11623800036225318,0.2281879194477726,0.6554054053611212,0.7052978277206421,0.48,0.5,0.32432432432432434,0.3113513513513514,0.6486486486486487,0.0,0.09615384615384616,0.09615384615384616,0.0,0.0,0.9999999991666666
2,0.7739208387701135,0.5185185185185185,0.5253086419753086,0.5181689262011457,0.516989052130013,0.5311475409836065,0.5051903114186851,0.5101508916323731,0.5101508916323731,0.04954682779456199,0.45061728392280137,0.5999999999555555,0.6798423677682877,0.72,0.7307692307692308,0.7028862478777589,0.7000339558573853,0.7741935483870968,0.631578947368421,0.9935897435897436,0.9935897435897436,0.45141065830721006,0.46153846118343195,0.9999999991666666
3,0.737849601005253,0.8080808080808081,0.8082993197278912,0.8080459900445613,0.8080198765173763,0.8106312292358804,0.8054607508532423,0.8569160997732426,0.8569160997732426,0.6163051608077785,0.7866666666142221,0.8299319727326576,0.6220954656600952,0.96,0.9615384615384616,0.96,0.96,0.96,0.96,0.9935897435897436,0.9935897435897436,0.9201277955271565,0.9230769223668639,0.9999999991666666
4,0.6875788381225184,0.7912457912457912,0.786279323513366,0.787190273668639,0.7886739996114995,0.7578125,0.8165680473372781,0.8860701945808328,0.8860701945808328,0.5776799229393147,0.8846153845586785,0.6879432623625572,0.5488521456718445,0.96,0.9615384615384616,0.96,0.96,0.96,0.96,0.9871794871794872,0.9871794871794872,0.9201277955271565,0.9230769223668639,0.9999999991666666
5,0.6076418216291227,0.8619528619528619,0.8620533284962815,0.8618526291905384,0.8618401000952479,0.8655737704918033,0.8581314878892734,0.9517957554870307,0.9517957554870307,0.7239589236732935,0.8322147650448177,0.8918918918316289,0.4439481645822525,0.96,0.9615384615384616,0.96,0.96,0.96,0.96,0.9807692307692308,0.9807692307692308,0.9201277955271565,0.9230769223668639,0.9999999991666666
6,0.5297552198171616,0.8922558922558923,0.8882296781232951,0.8905573468447721,0.8912459463357668,0.8769230769230769,0.9041916167664671,0.924668121476632,0.924668121476632,0.7823278823691082,0.9679487178866699,0.8085106382405312,0.35659274458885193,0.96,0.9615384615384616,0.96,0.96,0.96,0.96,0.9551282051282052,0.9551282051282052,0.9201277955271565,0.9230769223668639,0.9999999991666666
7,0.48673655092716217,0.8417508417508418,0.8387214279209543,0.8401195753015154,0.8411527107194221,0.8239700374531835,0.8562691131498471,0.9337264365722611,0.9337264365722611,0.680681688207709,0.8860759493110079,0.7913669064178872,0.3143203631043434,0.92,0.9198717948717949,0.9198717948717949,0.92,0.9166666666666666,0.9230769230769231,0.9551282051282052,0.9551282051282052,0.8397435897435898,0.9230769223668639,0.9166666659027777
8,0.4270260984960355,0.8754208754208754,0.8779872785097682,0.8753700112279269,0.8752598054765385,0.8778877887788779,0.872852233676976,0.9398000908677873,0.9398000908677873,0.7517563873766011,0.8193548386568158,0.9366197182439,0.2787982039153576,0.92,0.9198717948717949,0.9198717948717949,0.92,0.9166666666666666,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.8397435897435898,0.9230769223668639,0.9166666659027777
9,0.4018530339786881,0.8619528619528619,0.8597244953627932,0.8608867512823735,0.8615018151307322,0.8487084870848709,0.8730650154798761,0.948240589198036,0.948240589198036,0.7221575740981587,0.903846153788215,0.8156028368215884,0.24959784001111984,0.96,0.9615384615384616,0.96,0.96,0.96,0.96,0.9775641025641025,0.9775641025641025,0.9201277955271565,0.9230769223668639,0.9999999991666666
10,0.361551505954642,0.9158249158249159,0.9158503401360545,0.9158210985771782,0.9158268244487846,0.9163879598662207,0.9152542372881356,0.9608163265306122,0.9608163265306122,0.83164410584314,0.9183673468763015,0.9133333332724444,0.2402539700269699,0.92,0.9198717948717949,0.9198717948717949,0.92,0.9166666666666666,0.9230769230769231,0.9487179487179488,0.9487179487179488,0.8397435897435898,0.9230769223668639,0.9166666659027777
