epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_f1_weighted,train_f1_hc,train_f1_ad,train_auroc,train_auroc_macro,train_kappa,train_sensitivity_AD,train_specificity_AD,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_f1_weighted,val_f1_hc,val_f1_ad,val_auroc,val_auroc_macro,val_kappa,val_sensitivity_AD,val_specificity_AD
1,0.6893230519796673,0.5589225589225589,0.5750682438580528,0.5297281616767191,0.5230213406878099,0.4125560538116592,0.6469002695417789,0.6480436760691537,0.6480436760691537,0.14503263234227703,0.8571428570816326,0.2929936305545864,0.6731120944023132,0.96,0.9615384615384616,0.96,0.96,0.96,0.96,1.0,1.0,0.9201277955271565,0.9230769223668639,0.9999999991666666
2,0.679717796413522,0.6498316498316499,0.6529075569264265,0.63919259882254,0.6381495546059606,0.5772357723577236,0.7011494252873564,0.7640161480540688,0.7640161480540688,0.3038853330929415,0.8356164382989303,0.4701986754655497,0.6418865323066711,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999992307692,0.9999999991666666
3,0.6540844016953519,0.8013468013468014,0.7924242424242425,0.7955523923975312,0.7993767023040494,0.7611336032388664,0.829971181556196,0.8790863177226813,0.8790863177226813,0.59247889485802,0.8727272726743801,0.7121212120672635,0.5918045043945312,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999992307692,0.9999999991666666
4,0.6122328372378099,0.8956228956228957,0.8917382170259408,0.8940664802733769,0.8951473242660982,0.8812260536398467,0.9069069069069069,0.901123492875411,0.901123492875411,0.7884275110876209,0.93788819869951,0.845588235231942,0.4989337995648384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999992307692,0.9999999991666666
5,0.5814712667151501,0.8013468013468014,0.8077554744525548,0.8012656935796673,0.8009547804723198,0.7972508591065293,0.8052805280528053,0.8789461678832118,0.8789461678832118,0.6062866515379604,0.8905109488401086,0.7249999999546874,0.4146802946925163,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999992307692,0.9999999991666666
6,0.5162230196752047,0.8686868686868687,0.8685034013605442,0.8685915253275853,0.8686272790873166,0.8650519031141869,0.8721311475409836,0.9414965986394558,0.9414965986394558,0.7372575706022457,0.8866666666075556,0.8503401359965754,0.3407457396388054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999992307692,0.9999999991666666
7,0.4434701847402673,0.8653198653198653,0.8626035880156635,0.8640234410768245,0.8648728224774375,0.8507462686567164,0.8773006134969326,0.95533193698206,0.95533193698206,0.7283577994237893,0.9050632910819579,0.8201438848330831,0.2817712798714638,0.96,0.9583333333333333,0.9597423510466989,0.9598711755233496,0.9565217391304348,0.9629629629629629,1.0,1.0,0.9196141479099679,0.9999999992307692,0.9166666659027777
8,0.45208042820817546,0.8148148148148148,0.8143537414965987,0.8142758063965982,0.8143768704750137,0.8242811501597445,0.8042704626334519,0.9182086167800454,0.9182086167800454,0.6292639749438279,0.7687074829409042,0.8599999999426666,0.2338804192841053,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999992307692,0.9999999991666666
9,0.3922513688081189,0.8484848484848485,0.8491508491508492,0.8484573605614958,0.8485329523507157,0.8464163822525598,0.8504983388704319,0.9537053855235674,0.9537053855235674,0.6970830216903515,0.8311688311148592,0.8671328670722285,0.20499858632683754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999992307692,0.9999999991666666
10,0.3759984044652236,0.8518518518518519,0.8528304454322779,0.8515674693321218,0.8514580914399178,0.8580645161290322,0.8450704225352113,0.9394447972421303,0.9394447972421303,0.7042234394097143,0.7947019867023376,0.9109589040471946,0.17295394092798233,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999992307692,0.9999999991666666
11,0.381891829794959,0.8619528619528619,0.8612244897959184,0.8610454965595152,0.8611589172336835,0.8498168498168498,0.8722741433021807,0.9443537414965986,0.9443537414965986,0.7234825260576334,0.933333333271111,0.789115646204822,0.19071320816874504,0.96,0.9583333333333333,0.9597423510466989,0.9598711755233496,0.9565217391304348,0.9629629629629629,1.0,1.0,0.9196141479099679,0.9999999992307692,0.9166666659027777
12,0.4080107251280232,0.8316498316498316,0.8318519862144023,0.8310964513193813,0.8310638995352371,0.8407643312101911,0.8214285714285714,0.9230001813894431,0.9230001813894431,0.6634332079234848,0.7718120804851133,0.8918918918316289,0.16753237694501877,0.96,0.9583333333333333,0.9597423510466989,0.9598711755233496,0.9565217391304348,0.9629629629629629,1.0,1.0,0.9196141479099679,0.9999999992307692,0.9166666659027777
13,0.29187813636503723,0.9057239057239057,0.9037710131758292,0.9050511508951407,0.9054009834060985,0.9130434782608695,0.8970588235294118,0.9701726487960018,0.9701726487960018,0.8104140069305125,0.8591549295169608,0.9483870967130072,0.17757286690175533,0.96,0.9615384615384616,0.96,0.96,0.96,0.96,1.0,1.0,0.9201277955271565,0.9230769223668639,0.9999999991666666
14,0.2656268791148537,0.9292929292929293,0.9254805481467856,0.9278500780843311,0.9290524540914962,0.9380530973451328,0.9176470588235294,0.9694656488549618,0.9694656488549618,0.8557819039470946,0.8931297709241885,0.9578313252435041,0.18190500885248184,0.96,0.9583333333333333,0.9597423510466989,0.9598711755233496,0.9565217391304348,0.9629629629629629,1.0,1.0,0.9196141479099679,0.9999999992307692,0.9166666659027777
15,0.32799010096411957,0.8922558922558923,0.8917687074829932,0.891901728844404,0.8919642282699608,0.8857142857142857,0.8980891719745223,0.9714058956916101,0.9714058956916101,0.784284352444505,0.9399999999373333,0.8435374149086029,0.19531879760324955,0.96,0.9583333333333333,0.9597423510466989,0.9598711755233496,0.9565217391304348,0.9629629629629629,1.0,1.0,0.9196141479099679,0.9999999992307692,0.9166666659027777
16,0.30167779953856216,0.9057239057239057,0.9072595281306715,0.9055429350295321,0.9054454892710232,0.9096774193548387,0.9014084507042254,0.9732758620689654,0.9732758620689654,0.8119402985074626,0.842105263102493,0.9724137930363852,0.1726994514465332,0.96,0.9583333333333333,0.9597423510466989,0.9598711755233496,0.9565217391304348,0.9629629629629629,1.0,1.0,0.9196141479099679,0.9999999992307692,0.9166666659027777
17,0.3027633387399347,0.8720538720538721,0.8697530864197531,0.8706445993031359,0.8718720304086157,0.8841463414634146,0.8571428571428571,0.9710105166895291,0.9710105166895291,0.7413366336633663,0.8444444443818929,0.895061728339811,0.15917429327964783,0.96,0.9583333333333333,0.9597423510466989,0.9598711755233496,0.9565217391304348,0.9629629629629629,1.0,1.0,0.9196141479099679,0.9999999992307692,0.9166666659027777
18,0.27463002169602796,0.8855218855218855,0.8865930169121659,0.8854582577132486,0.8855946030174706,0.8827586206896552,0.8881578947368421,0.9747226768503364,0.9747226768503364,0.7710826985854189,0.865384615329142,0.9078014183753332,0.1852850429713726,0.96,0.9615384615384616,0.96,0.96,0.96,0.96,0.9935897435897436,0.9935897435897436,0.9201277955271565,0.9230769223668639,0.9999999991666666
19,0.2809287284157778,0.9057239057239057,0.9050949050949051,0.9054828150572831,0.9056596148794731,0.900709219858156,0.9102564102564102,0.9765688856597947,0.9765688856597947,0.8109999999999999,0.9220779220180468,0.8881118880497824,0.18792656995356083,0.96,0.9583333333333333,0.9597423510466989,0.9598711755233496,0.9565217391304348,0.9629629629629629,0.9935897435897436,0.9935897435897436,0.9196141479099679,0.9999999992307692,0.9166666659027777
20,0.2877274381094857,0.8922558922558923,0.8921186286958098,0.8920490686051794,0.8920649781167728,0.896774193548387,0.8873239436619719,0.9766007618356611,0.9766007618356611,0.7844506940034474,0.8513513512938276,0.9328859059776586,0.23017916455864906,0.92,0.9166666666666667,0.9188311688311688,0.9192207792207792,0.9090909090909091,0.9285714285714286,1.0,1.0,0.8387096774193549,0.9999999992307692,0.8333333326388889
21,0.25553228902189357,0.9191919191919192,0.921104043616538,0.9191910030836206,0.919179093675738,0.918918918918919,0.9194630872483222,0.984825079509314,0.984825079509314,0.8387403284919235,0.9647887323264233,0.877419354782102,0.1237791646271944,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999992307692,0.9999999991666666
22,0.2525297107273026,0.9158249158249159,0.9140390731485688,0.9152716442436069,0.915571333016816,0.9221183800623053,0.9084249084249084,0.985688323489323,0.985688323489323,0.8307769446407001,0.8732394365582226,0.9548387096158168,0.12043417803943157,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999992307692,0.9999999991666666
