ablation,link_features,fold,best_val_bacc,loss,accuracy,balanced_accuracy,f1_macro,f1_weighted,f1_hc,f1_ad,auroc,auroc_macro,kappa,sensitivity_AD,specificity_AD
multimodal_kd,emb,3,0.9615384615384616,0.12813569605350494,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9727272727272728,0.9727272727272728,0.9523809523809523,0.9545454541115702,0.9999999995
multimodal_kd,emb,4,0.9615384615384616,0.44499867657820386,0.9285714285714286,0.9318181818181819,0.9285309132161089,0.9284498825054697,0.9302325581395349,0.926829268292683,0.9886363636363636,0.9886363636363636,0.8577878103837472,0.8636363632438017,0.9999999995
clinical_only,both,0,1.0,0.2493054966131846,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9659090909090909,0.9659090909090909,0.9049773755656109,0.9090909086776859,0.9999999995
clinical_only,both,1,1.0,0.41060077647368115,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9931818181818182,0.9931818181818182,0.9049773755656109,0.9090909086776859,0.9999999995
clinical_only,both,2,1.0,0.31621279940009117,0.9285714285714286,0.9295454545454545,0.9285309132161089,0.9286119439267483,0.926829268292683,0.9302325581395349,0.990909090909091,0.990909090909091,0.8571428571428572,0.9090909086776859,0.9499999995249999
clinical_only,both,3,0.9615384615384616,0.26737232133746147,0.9285714285714286,0.9295454545454545,0.9285309132161089,0.9286119439267483,0.926829268292683,0.9302325581395349,0.9568181818181818,0.9568181818181818,0.8571428571428572,0.9090909086776859,0.9499999995249999
clinical_only,both,4,1.0,0.6698353985945383,0.8809523809523809,0.8772727272727273,0.8792409430707303,0.8799255182233905,0.8648648648648649,0.8936170212765957,0.9318181818181819,0.9318181818181819,0.7597254004576659,0.9545454541115702,0.7999999996
audio_only,both,0,1.0,0.28113314261039096,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9931818181818182,0.9931818181818182,0.9049773755656109,0.9090909086776859,0.9999999995
audio_only,both,1,1.0,0.32321153084437054,0.9761904761904762,0.9772727272727273,0.9761769710720363,0.9762039813089161,0.975609756097561,0.9767441860465116,0.9954545454545455,0.9954545454545455,0.9523809523809523,0.9545454541115702,0.9999999995
audio_only,both,2,0.9615384615384616,0.5926231245199839,0.9523809523809523,0.9545454545454546,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9704545454545455,0.9704545454545455,0.9049773755656109,0.9090909086776859,0.9999999995
