epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_f1_weighted,train_f1_hc,train_f1_ad,train_auroc,train_auroc_macro,train_kappa,train_sensitivity_AD,train_specificity_AD,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_f1_weighted,val_f1_hc,val_f1_ad,val_auroc,val_auroc_macro,val_kappa,val_sensitivity_AD,val_specificity_AD
1,0.6897112209545938,0.5766666666666667,0.5833333333333333,0.5760967523003149,0.5748533027737291,0.5605536332179931,0.5916398713826366,0.610194131329397,0.610194131329397,0.16359325605900954,0.6666666666183575,0.4999999999691358,0.6833938558896383,0.5416666666666666,0.5769230769230769,0.4666666666666667,0.45,0.6666666666666666,0.26666666666666666,0.9300699300699301,0.9300699300699301,0.1428571428571428,0.15384615372781063,0.999999999090909
2,0.6747034866558878,0.7133333333333334,0.7127427885683808,0.7108142037302726,0.7109941415590627,0.7378048780487805,0.6838235294117647,0.7579447975465575,0.7579447975465575,0.42597784007475636,0.6241610737836133,0.8013245032581904,0.6531188686688741,0.8333333333333334,0.8461538461538461,0.8321678321678322,0.8310023310023311,0.8461538461538461,0.8181818181818182,0.993006993006993,0.993006993006993,0.6734693877551021,0.6923076917751478,0.999999999090909
3,0.6432654010622125,0.82,0.8208543049307381,0.8199279711884754,0.8200960384153662,0.8235294117647058,0.8163265306122449,0.8956171217317714,0.8956171217317714,0.6401119651663927,0.8391608391021566,0.8025477706495192,0.580169161160787,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.993006993006993,0.993006993006993,0.8344827586206897,0.8461538455029586,0.999999999090909
4,0.5843419785562315,0.9133333333333333,0.9131994261119082,0.9126774439120505,0.9133837863657397,0.9202453987730062,0.9051094890510949,0.9627421090387375,0.9627421090387375,0.8253627082213864,0.9117647058153113,0.914634146285693,0.5155525008837382,0.875,0.8846153846153846,0.8747826086956522,0.8743478260869565,0.88,0.8695652173913043,1.0,1.0,0.7534246575342466,0.7692307686390532,0.999999999090909
5,0.5394277800070612,0.8833333333333333,0.88565223232278,0.8830409356725146,0.8835477582846003,0.8888888888888888,0.8771929824561403,0.9563835027540191,0.9563835027540191,0.7663967251045652,0.9124087590574883,0.8588957054687794,0.4602663616339366,0.875,0.8846153846153846,0.8747826086956522,0.8743478260869565,0.88,0.8695652173913043,1.0,1.0,0.7534246575342466,0.7692307686390532,0.999999999090909
6,0.47380199714710836,0.8866666666666667,0.8857574679943101,0.8859366612989801,0.8860583288602613,0.8950617283950617,0.8768115942028986,0.9611708748221905,0.9611708748221905,0.7728892055575347,0.8175675675123265,0.9539473683582929,0.38526254892349243,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8344827586206897,0.8461538455029586,0.999999999090909
7,0.4139297659459867,0.92,0.919452347083926,0.9197717953289357,0.9198288464967017,0.9240506329113924,0.9154929577464789,0.9616820768136558,0.9616820768136558,0.8398006407974368,0.8783783783190284,0.9605263157262811,0.345620592435201,0.9583333333333334,0.9615384615384616,0.9582608695652174,0.9584057971014494,0.9565217391304348,0.96,0.993006993006993,0.993006993006993,0.9166666666666666,0.9230769223668639,0.999999999090909
8,0.441400745981618,0.8566666666666667,0.8577430972388955,0.8564737035347523,0.8563684509173445,0.8617363344051447,0.8512110726643599,0.931172468987595,0.931172468987595,0.7138674474314612,0.803921568574907,0.9115646257883289,0.33291180431842804,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9370629370629371,0.9370629370629371,0.8344827586206897,0.8461538455029586,0.999999999090909
9,0.3780344752104659,0.9066666666666666,0.9060957716419902,0.9064629637878046,0.9065502650216026,0.9020979020979021,0.910828025477707,0.95275888133031,0.95275888133031,0.8130591534250233,0.9346405228147293,0.8775510203484659,0.35363933940728504,0.875,0.8846153846153846,0.8747826086956522,0.8743478260869565,0.88,0.8695652173913043,0.9300699300699301,0.9300699300699301,0.7534246575342466,0.7692307686390532,0.999999999090909
10,0.26630854998764236,0.9666666666666667,0.9654675611183647,0.9661796536796536,0.9666396103896104,0.9702380952380952,0.9621212121212122,0.9868533609472785,0.9868533609472785,0.9323623573973036,0.9548872179733167,0.9760479041331708,0.35172467430432636,0.875,0.8846153846153846,0.8747826086956522,0.8743478260869565,0.88,0.8695652173913043,1.0,1.0,0.7534246575342466,0.7692307686390532,0.999999999090909
11,0.2520327568054199,0.9533333333333334,0.9498121309715513,0.9526515151515151,0.9531060606060606,0.9583333333333334,0.946969696969697,0.9867820719269995,0.9867820719269995,0.9054565099945975,0.9057971013836379,0.9938271604324798,0.2094228764375051,0.9583333333333334,0.9615384615384616,0.9582608695652174,0.9584057971014494,0.9565217391304348,0.96,1.0,1.0,0.9166666666666666,0.9230769223668639,0.999999999090909
12,0.22680196205252096,0.9566666666666667,0.9570397755111131,0.9566083289756228,0.9566825769460422,0.9550173010380623,0.9581993569131833,0.9871052514364616,0.9871052514364616,0.9132253470986116,0.9490445859268124,0.96503496496748,0.4143472909927368,0.875,0.8846153846153846,0.8747826086956522,0.8743478260869565,0.88,0.8695652173913043,0.9300699300699301,0.9300699300699301,0.7534246575342466,0.7692307686390532,0.999999999090909
13,0.2745050646756825,0.92,0.9195678271308523,0.9198717948717949,0.9199358974358974,0.9230769230769231,0.9166666666666666,0.9765461740251657,0.9765461740251657,0.8398077693231878,0.8979591836123837,0.9411764705267205,0.4219860037167867,0.875,0.8846153846153846,0.8747826086956522,0.8743478260869565,0.88,0.8695652173913043,1.0,1.0,0.7534246575342466,0.7692307686390532,0.999999999090909
14,0.3180890440156585,0.9033333333333333,0.9033333333333333,0.9033236656999033,0.9033236656999033,0.9042904290429042,0.9023569023569024,0.952888888888889,0.952888888888889,0.8066666666666666,0.8933333332737777,0.9133333332724444,0.3083299398422241,0.875,0.8636363636363636,0.8693284936479129,0.8715970961887477,0.8421052631578947,0.896551724137931,1.0,1.0,0.7428571428571429,0.9999999992307692,0.7272727266115702
15,0.24161248183564135,0.9433333333333334,0.9408157640898442,0.9413624604771486,0.9432974992814026,0.952112676056338,0.9306122448979591,0.984245096688255,0.984245096688255,0.8827262693156733,0.926829268217331,0.954802259833062,0.31969238817691803,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8344827586206897,0.8461538455029586,0.999999999090909
16,0.18344065586203023,0.9766666666666667,0.9765294771968853,0.9766352540637968,0.9766638109754967,0.9757785467128027,0.977491961414791,0.985361512791991,0.985361512791991,0.9532710280373832,0.9806451612270551,0.9724137930363852,0.3020525525013606,0.9166666666666666,0.9230769230769231,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,1.0,0.8344827586206897,0.8461538455029586,0.999999999090909
