epoch,train_loss,train_accuracy,train_balanced_accuracy,train_f1_macro,train_f1_weighted,train_f1_hc,train_f1_ad,train_auroc,train_auroc_macro,train_kappa,train_sensitivity_AD,train_specificity_AD,val_loss,val_accuracy,val_balanced_accuracy,val_f1_macro,val_f1_weighted,val_f1_hc,val_f1_ad,val_auroc,val_auroc_macro,val_kappa,val_sensitivity_AD,val_specificity_AD
1,0.7862855980270788,0.5555555555555556,0.5232690902447936,0.45610432852386235,0.47568134171907756,0.6886792452830188,0.2235294117647059,0.621940080379978,0.621940080379978,0.049415644246156853,0.13970588234266867,0.906832298080321,0.6838199645280838,0.6,0.6121794871794872,0.5659722222222222,0.5611111111111111,0.6875,0.4444444444444444,0.7371794871794872,0.7371794871794872,0.21875,0.30769230745562126,0.9166666659027777
2,0.7585432717674657,0.7441077441077442,0.7614507299270072,0.7369476039530114,0.7335867218395654,0.7803468208092486,0.6935483870967742,0.9257299270072991,0.9257299270072991,0.5038684719535784,0.5374999999664062,0.9854014597820874,0.6406398713588715,0.88,0.8846153846153846,0.8792270531400965,0.878840579710145,0.8888888888888888,0.8695652173913043,0.8782051282051282,0.8782051282051282,0.7619047619047619,0.7692307686390532,0.9999999991666666
3,0.6900499698362852,0.9393939393939394,0.9375,0.9388888888888889,0.939057239057239,0.9444444444444444,0.9333333333333333,0.9808914306463326,0.9808914306463326,0.8782287822878229,0.874999999939236,0.9999999999346405,0.5798454284667969,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.8717948717948719,0.8717948717948719,0.6815286624203822,0.7692307686390532,0.9166666659027777
4,0.5982030347773903,0.9528619528619529,0.9509995456610632,0.9525255754475703,0.9527004917030494,0.9565217391304348,0.9485294117647058,0.9871876419809178,0.9871876419809178,0.9052070034652563,0.9084507041613766,0.9935483870326742,0.5172029361128807,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.8782051282051283,0.8782051282051283,0.6815286624203822,0.7692307686390532,0.9166666659027777
5,0.5154167288228085,0.9629629629629629,0.9620689655172414,0.962826420890937,0.9628795205856137,0.9650793650793651,0.9605734767025089,0.9848911070780398,0.9848911070780398,0.925755062154853,0.924137930970749,0.9999999999342105,0.469034381210804,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.8717948717948718,0.8717948717948718,0.6815286624203822,0.7692307686390532,0.9166666659027777
6,0.410334017715956,0.9730639730639731,0.9685039370078741,0.9722455845248108,0.9729355983911633,0.9770114942528736,0.967479674796748,0.9933765632237147,0.9933765632237147,0.9445326361004762,0.9370078739419679,0.9999999999411764,0.4389733150601387,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.8782051282051283,0.8782051282051283,0.6815286624203822,0.7692307686390532,0.9166666659027777
7,0.36136580297821447,0.9528619528619529,0.9536356209150327,0.9528614184654454,0.9528662280340131,0.9527027027027027,0.9530201342281879,0.9830019970951343,0.9830019970951343,0.9057911908646004,0.9281045751027382,0.9791666665986689,0.41717976331710815,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.9166666666666667,0.9166666666666667,0.6815286624203822,0.7692307686390532,0.9166666659027777
8,0.2997521130662215,0.9528619528619529,0.9526682451507149,0.9526682451507149,0.9528619528619529,0.9496402877697842,0.9556962025316456,0.9938302522538931,0.9938302522538931,0.9053364903014297,0.9556962024711584,0.9496402877014647,0.4028075039386749,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.8846153846153847,0.8846153846153847,0.6815286624203822,0.7692307686390532,0.9166666659027777
9,0.27500166979275253,0.9562289562289562,0.9559465357337698,0.956101554239196,0.9562209936045961,0.9537366548042705,0.9584664536741214,0.9807692307692308,0.9807692307692308,0.9122041066921345,0.9615384614768244,0.950354609861677,0.4048154316842556,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.8910256410256412,0.8910256410256412,0.6815286624203822,0.7692307686390532,0.9166666659027777
10,0.23089392679302315,0.9629629629629629,0.9632359611720946,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9629629629629629,0.9885920348362516,0.9885920348362516,0.9259469138880704,0.9470198674869523,0.9794520547274347,0.41741032153367996,0.84,0.842948717948718,0.8397435897435898,0.8394871794871795,0.8461538461538461,0.8333333333333334,0.8782051282051283,0.8782051282051283,0.6815286624203822,0.7692307686390532,0.9166666659027777
